sample_category	sample_name	Run	filename
PDAC.DP	LOH.Tumor2.DP.sc28	SRR14110833	msns02924.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc29	SRR14110832	msns02925.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc3	SRR14110953	msns02879.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc30	SRR14110831	msns02926.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc31	SRR14110830	msns02928.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc32	SRR14110829	msns02929.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc33	SRR14110828	msns02930.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc34	SRR14110827	msns02872.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc35	SRR14110826	msns02931.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc36	SRR14111168	msns02932.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc37	SRR14111166	msns02935.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc38	SRR14111165	msns02936.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc39	SRR14111164	msns02937.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc4	SRR14110952	msns02880.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc40	SRR14111163	msns02938.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc41	SRR14111162	msns02939.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc42	SRR14111161	msns02941.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc43	SRR14111160	msns02942.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc44	SRR14111159	msns02943.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc45	SRR14111158	msns02873.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc46	SRR14111157	msns02945.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc47	SRR14111155	msns02946.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc48	SRR14111154	msns02947.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc49	SRR14111153	msns02948.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc5	SRR14110951	msns02881.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc50	SRR14111152	msns02949.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc51	SRR14111151	msns02952.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc52	SRR14111150	msns02874.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc53	SRR14111149	msns02875.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc54	SRR14111148	msns02876.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc55	SRR14111147	msns02877.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc6	SRR14110950	msns02882.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc7	SRR14110856	msns02884.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc8	SRR14110855	msns02885.fastq.gz
PDAC.DP	LOH.Tumor2.DP.sc9	SRR14110854	msns02888.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc1	SRR14111146	msns02772.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc10	SRR14111040	msns07675.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc100	SRR14111473	msns07629.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc101	SRR14111472	msns07630.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc102	SRR14111470	msns07631.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc103	SRR14111469	msns07634.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc104	SRR14111468	msns07635.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc105	SRR14111467	msns07637.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc106	SRR14111466	msns07638.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc107	SRR14111465	msns07639.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc108	SRR14111464	msns07640.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc109	SRR14111463	msns02781.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc11	SRR14111039	msns07676.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc110	SRR14111462	msns07643.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc111	SRR14111461	msns07644.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc112	SRR14111459	msns07645.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc113	SRR14111458	msns07646.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc114	SRR14111457	msns07647.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc115	SRR14111456	msns07649.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc116	SRR14111455	msns07650.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc117	SRR14111454	msns07651.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc118	SRR14111453	msns07652.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc119	SRR14111452	msns07653.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc12	SRR14111037	msns07677.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc120	SRR14111451	msns02783.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc121	SRR14111450	msns07654.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc122	SRR14111448	msns07655.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc123	SRR14111447	msns07656.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc124	SRR14111446	msns07657.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc125	SRR14111413	msns07658.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc126	SRR14111412	msns07659.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc127	SRR14111411	msns07660.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc128	SRR14111410	msns07661.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc129	SRR14111409	msns07662.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc13	SRR14111036	msns02785.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc130	SRR14111408	msns07663.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc14	SRR14111035	msns07678.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc15	SRR14111034	msns07679.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc16	SRR14111033	msns07681.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc17	SRR14111032	msns07682.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc18	SRR14111031	msns07683.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc19	SRR14111030	msns07684.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc2	SRR14111144	msns02784.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc20	SRR14111029	msns07686.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc21	SRR14111028	msns07687.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc22	SRR14111026	msns07688.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc23	SRR14111025	msns07690.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc24	SRR14111024	msns02786.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc25	SRR14111023	msns07691.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc26	SRR14111022	msns07692.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc27	SRR14111021	msns07693.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc28	SRR14111020	msns07694.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc29	SRR14111019	msns07695.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc3	SRR14111143	msns07664.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc30	SRR14111018	msns07697.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc31	SRR14111017	msns07698.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc32	SRR14111015	msns07699.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc33	SRR14111014	msns07700.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc34	SRR14111013	msns07704.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc35	SRR14111012	msns02787.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc36	SRR14111011	msns07706.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc37	SRR14111010	msns02790.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc38	SRR14111009	msns02792.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc39	SRR14111008	msns02794.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc4	SRR14111142	msns07666.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc40	SRR14111007	msns02796.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc41	SRR14111006	msns02797.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc42	SRR14111003	msns02798.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc43	SRR14111002	msns02773.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc44	SRR14111001	msns02799.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc45	SRR14111000	msns02801.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc46	SRR14110999	msns02803.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc47	SRR14110998	msns02804.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc48	SRR14110997	msns02806.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc49	SRR14110996	msns02807.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc5	SRR14111141	msns07667.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc50	SRR14110995	msns02809.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc51	SRR14110994	msns02810.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc52	SRR14110992	msns02813.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc53	SRR14110991	msns02814.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc54	SRR14110990	msns02774.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc55	SRR14110989	msns02815.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc56	SRR14111660	msns02817.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc57	SRR14111659	msns02820.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc58	SRR14111658	msns02821.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc59	SRR14111657	msns02822.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc6	SRR14111140	msns07669.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc60	SRR14111656	msns02826.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc61	SRR14111655	msns02828.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc62	SRR14111653	msns02829.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc63	SRR14111652	msns02830.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc64	SRR14111651	msns02831.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc65	SRR14111650	msns02775.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc66	SRR14111649	msns02833.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc67	SRR14111616	msns02836.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc68	SRR14111615	msns02837.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc69	SRR14111614	msns02838.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc7	SRR14111139	msns07670.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc70	SRR14111613	msns02840.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc71	SRR14111612	msns02842.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc72	SRR14111610	msns02843.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc73	SRR14111609	msns02844.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc74	SRR14111608	msns02845.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc75	SRR14111607	msns02846.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc76	SRR14111606	msns02776.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc77	SRR14111605	msns02847.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc78	SRR14111604	msns02848.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc79	SRR14111603	msns02850.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc8	SRR14111138	msns07673.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc80	SRR14111602	msns02851.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc81	SRR14111601	msns02852.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc82	SRR14111599	msns02854.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc83	SRR14111598	msns02855.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc84	SRR14111597	msns02856.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc85	SRR14111596	msns02857.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc86	SRR14111595	msns02859.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc87	SRR14111594	msns02777.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc88	SRR14111593	msns07615.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc89	SRR14111592	msns07616.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc9	SRR14111137	msns07674.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc90	SRR14111591	msns07617.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc91	SRR14111590	msns07618.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc92	SRR14111588	msns07619.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc93	SRR14111587	msns07621.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc94	SRR14111586	msns07623.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc95	SRR14111585	msns07624.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc96	SRR14111477	msns07626.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc97	SRR14111476	msns07627.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc98	SRR14111475	msns02780.fastq.gz
PDAC.SP	LOH.Tumor2.SP.sc99	SRR14111474	msns07628.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc1	SRR14111407	msns02962.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc10	SRR14111397	msns02988.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc11	SRR14111396	msns02990.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc12	SRR14111393	msns02963.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc13	SRR14111392	msns02991.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc14	SRR14111391	msns02993.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc15	SRR14111390	msns02994.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc16	SRR14111389	msns02995.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc17	SRR14111388	msns02997.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc18	SRR14111387	msns02998.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc19	SRR14111386	msns02999.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc2	SRR14111405	msns02978.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc20	SRR14111385	msns03001.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc21	SRR14111384	msns03003.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc22	SRR14111382	msns03004.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc23	SRR14111381	msns02964.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc24	SRR14111380	msns03005.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc25	SRR14111379	msns03006.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc26	SRR14111378	msns03007.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc27	SRR14111377	msns03008.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc28	SRR14111376	msns03009.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc29	SRR14111375	msns03013.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc3	SRR14111404	msns02979.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc30	SRR14111374	msns03017.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc31	SRR14111373	msns03019.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc32	SRR14111371	msns03021.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc33	SRR14111370	msns03022.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc34	SRR14111369	msns02965.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc35	SRR14111368	msns03023.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc36	SRR14111367	msns03024.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc37	SRR14111366	msns03027.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc38	SRR14111365	msns03031.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc39	SRR14111364	msns03033.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc4	SRR14111403	msns02980.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc40	SRR14111363	msns03037.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc41	SRR14111362	msns03038.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc42	SRR14111360	msns03039.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc43	SRR14111359	msns03041.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc44	SRR14111358	msns03043.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc45	SRR14111357	msns02966.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc46	SRR14111356	msns03044.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc47	SRR14111355	msns03045.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc48	SRR14111354	msns03046.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc49	SRR14111353	msns03047.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc5	SRR14111402	msns02981.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc50	SRR14111352	msns03048.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc51	SRR14111351	msns03050.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc52	SRR14111349	msns03052.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc53	SRR14111348	msns03053.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc54	SRR14111347	msns03054.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc55	SRR14111346	msns03055.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc56	SRR14111345	msns02969.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc57	SRR14111344	msns03056.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc58	SRR14111343	msns02970.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc59	SRR14111342	msns02973.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc6	SRR14111401	msns02982.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc60	SRR14111341	msns02977.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc7	SRR14111400	msns02983.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc8	SRR14111399	msns02984.fastq.gz
PDAC.DP	LOH.Tumor3.DP.sc9	SRR14111398	msns02987.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc1	SRR14111340	msns03060.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc10	SRR14111330	msns07751.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc100	SRR14111241	msns03135.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc101	SRR14111240	msns03136.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc102	SRR14111238	msns03137.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc103	SRR14111237	msns03139.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc104	SRR14111236	msns03065.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc105	SRR14111235	msns03140.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc106	SRR14111234	msns03141.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc107	SRR14111233	msns03142.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc108	SRR14111232	msns03143.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc109	SRR14111231	msns03145.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc11	SRR14111329	msns07752.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc110	SRR14111230	msns03146.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc111	SRR14111229	msns03147.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc112	SRR14111227	msns03149.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc113	SRR14111226	msns03152.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc114	SRR14111225	msns07708.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc115	SRR14111224	msns03066.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc116	SRR14111223	msns07710.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc117	SRR14111222	msns07711.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc118	SRR14111221	msns07712.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc119	SRR14111220	msns07713.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc12	SRR14111327	msns07753.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc120	SRR14111219	msns07714.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc121	SRR14111218	msns07715.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc122	SRR14111216	msns07716.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc123	SRR14111215	msns07717.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc124	SRR14111214	msns07718.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc125	SRR14111213	msns07719.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc126	SRR14111212	msns03068.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc127	SRR14111211	msns07721.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc128	SRR14111210	msns07722.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc129	SRR14111209	msns07723.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc13	SRR14111326	msns03072.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc130	SRR14111208	msns07724.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc131	SRR14111207	msns07725.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc132	SRR14111205	msns07726.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc133	SRR14111204	msns07727.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc134	SRR14111203	msns07728.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc135	SRR14111202	msns07729.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc136	SRR14111201	msns07730.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc137	SRR14111136	msns03070.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc138	SRR14111135	msns07731.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc139	SRR14111134	msns07733.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc14	SRR14111325	msns07756.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc140	SRR14111133	msns07734.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc141	SRR14111132	msns07735.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc142	SRR14111130	msns07736.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc143	SRR14111129	msns07737.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc144	SRR14111128	msns07738.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc145	SRR14111127	msns07739.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc146	SRR14111126	msns07740.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc147	SRR14111125	msns07741.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc15	SRR14110988	msns07757.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc16	SRR14110987	msns07758.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc17	SRR14110986	msns07759.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc18	SRR14110985	msns07760.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc19	SRR14110984	msns07761.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc2	SRR14111338	msns03071.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc20	SRR14110983	msns07762.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc21	SRR14110982	msns07763.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc22	SRR14110696	msns07764.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc23	SRR14110695	msns07765.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc24	SRR14110694	msns03073.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc25	SRR14110693	msns07766.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc26	SRR14110692	msns07767.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc27	SRR14110691	msns07769.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc28	SRR14110690	msns07770.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc29	SRR14110689	msns07771.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc3	SRR14111337	msns07742.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc30	SRR14110688	msns07772.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc31	SRR14110687	msns07773.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc32	SRR14110685	msns07776.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc33	SRR14110684	msns07778.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc34	SRR14110683	msns07779.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc35	SRR14110682	msns03074.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc36	SRR14110681	msns07780.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc37	SRR14110680	msns07781.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc38	SRR14110679	msns07784.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc39	SRR14110678	msns07785.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc4	SRR14111336	msns07743.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc40	SRR14110677	msns07788.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc41	SRR14110676	msns07789.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc42	SRR14110674	msns07790.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc43	SRR14110673	msns07791.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc44	SRR14110672	msns07793.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc45	SRR14110671	msns07794.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc46	SRR14110670	msns03077.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc47	SRR14110669	msns07795.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc48	SRR14110668	msns07796.fastq.gz
PDAC.SP	LOH.Tumor3.SP.sc49	SRR14110667	msns07798.fastq.gz
